row.names	refseq	HLD_85_R1	HLD_80_R1	HLD_72_2_R1	HLD_47_R1	HLD_28_R1	HLD_23_R1	HLD_112_R1	HLD_111_2_R1	HLD_102_R1	HLD_100_R1	CL_177_R1	CL_173_2_R1	CL_169_BL_R1	CL_166_BL_R2_R1	CL_165_R1	CL_160_R1	CL_144_2_R1	CL_141_BL_R2_R1	CL_139_BL_2_R1	CL_119_R1	subsys4	subsys1	subsys2	subsys3
180	135	951385	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Uncharacterized lipoprotein YmcC precursor			
181	136	880150_Eggerthella_GL622579.1|EFV33830.1	1	0	31	10	55	16	106	0	9	9	131	2	23	21	0	0	30	342	13	387	Indoleacetamide hydrolase (EC 3.5.1.-)			
182	137	1876866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Outer membrane stress sensor protease DegQ, serine protease			
183	138	2079337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lmo0066 homolog within ESAT-6 gene cluster, similarity to ADP-ribosylating toxins			
184	139	1776392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIG068086: hypothetical protein			
185	140	1713470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)			
186	141	473973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Aldose 1-epimerase family protein YeaD			
187	142	1678784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mannosyltransferase OCH1 and related enzymes			
188	143	940532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S-adenosyl-methyltransferase MraW (EC 2.1.1.-)			
189	144	1575547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Beta-carotene hydroxylase			
190	145	85378	0	0	0	0	0	0	32	1	4	1	0	0	0	0	0	1	0	0	0	0	Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)			
191	146	49757_Akkermansia_CP001071.1|ACD05247.1	2	707	0	1	1883	1957	0	98	146	1369	59	3	0	0	0	365	27	5	0	192	N-acetylneuraminate mutarotase			
192	147	786162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative tricarboxylic transport TctC			
193	148	1426515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Stringent starvation protein B			
194	149	446831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COG1565: Uncharacterized conserved protein			
195	150	127551_Bacteroides_BAJA01000003.1_Bacteroides_nordii_WAL_11050_=_JCM_12987_DNA,_contig:_JCM12987.contig00003,_whole_genome_shotgun_sequence|orf00054	2	0	4	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	Chondroitinase (chondroitin lyase)			
196	151	626760	0	1	0	1	0	0	0	0	0	6	0	0	0	25	0	0	1	2	2	52	[Fe] hydrogenase, HymA subunit, putative			
197	152	1574353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Holo-[acyl-carrier protein] synthase, alternative (EC 2.7.8.7)			
198	153	1844233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UPF0234 protein YajQ			
199	154	433794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-galactonate regulator, IclR family			
200	155	1722509	0	4	3	3	9	0	12	1	0	7	0	14	4	0	8	0	0	0	24	0	Molybdenum cofactor biosynthesis protein MoaA			
201	156	808078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Heterodisulfide reductase, subunit A			
202	157	365478_Bifidobacterium_CP006741.1|AIW44583.1	1	0	0	0	0	0	0	0	0	0	14	0	0	0	7	0	3	0	13	127	Polysaccharide biosynthesis protein CpsM(V)			
203	158	1583460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Conjugative transfer protein TrbI			
204	159	1215972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	Biotin operon repressor			
205	160	1131106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrite-sensitive transcriptional repressor NsrR			
206	161	1285102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3-OXOACYL-[ACYL-CARRIER-PROTEIN] SYNTHASE III FABH (BETA-KETOACYL-ACP SYNTHASE III) (KAS III)			
207	162	1768678_Ruminococcus_KI260294.1|ERJ97082.1	2	28	1496	0	0	0	3	771	0	1	13	0	4	0	0	146	0	84	411	1	Pectate lyase precursor (EC 4.2.2.2)			
208	163	1196315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	photosystem I assembly related protein Ycf37			
209	164	1910751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRISPR-associated protein, CT1975 family			
210	165	1141716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-haloalkanoic acid dehalogenase (EC 3.8.1.2)			
211	166	2193103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ethanolamine two-component response regulator			
212	167	481134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrogenase FeMo-cofactor synthesis FeS core scaffold and assembly protein NifB			
213	168	787388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acetyl-CoA C-acyltransferase (EC 2.3.1.16)			
214	169	64653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Heavy metal RND efflux outer membrane protein, CzcC family			
215	170	2136163	0	0	0	0	2	22	0	0	0	0	40	0	0	33	1	0	0	4	1	0	Putative transport protein YdjK, MFS superfamily			
216	171	946937	0	0	1	0	0	13	0	0	0	0	29	0	0	44	0	0	0	6	0	0	Ribonuclease PH (EC 2.7.7.56)			
217	172	1587612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Urea carboxylase-related amino acid permease			
218	173	947736	0	0	0	0	0	16	0	0	0	0	36	0	0	4	0	0	0	0	0	0	L-xylulose 5-phosphate 3-epimerase (EC 5.1.3.-) homolog			
219	174	2144334	0	0	0	11	0	0	2	5	0	0	0	0	0	0	38	0	0	0	0	0	Cellobiose phosphotransferase system YdjC-like protein			
220	175	1079420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thioredoxin			
221	176	482264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Rubisco activation protein CbbO			
222	177	1464871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	regulator of length of O-antigen component of lipopolysaccharide chains			
223	178	1074375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cation ABC transporter, periplasmic cation-binding protein, PA2407 homolog			
224	179	1280598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39)			
225	180	2213719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Methionine aminotransferase, PLP-dependent			
226	181	1771874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Segregation and condensation protein A			
227	182	1580370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PQS biosynthesis protein PqsH, similar to FAD-dependent monooxygenases			
228	183	1327872	0	2	0	0	0	0	0	17	4	0	3	6	0	0	1	0	0	0	0	0	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily M (as in PMID19099556)			
229	184	1111866	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted hydroxymethylpyrimidine transporter CytX			
230	185	660929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Adenylylsulfate reductase beta-subunit (EC 1.8.99.2)			
231	186	725889	0	0	0	0	0	0	1	0	0	1	0	0	0	0	8	162	0	0	0	0	dehydrogenase clustered with L-fuconate utilization genes			
232	187	1252659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Spore germination protein GerYB			
233	188	1278629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Histidinol-phosphatase [alternative form] (EC 3.1.3.15)			
234	189	69194	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	45	0	578	0	0	4-phosphopantetheinyl transferase (EC 2.7.8.-) in polymyxin biosynthetic cluster			
235	1467653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIG033155: Hypothetical protein				
236	167105	0	0	0	0	4	0	0	0	0	0	0	13	39	0	0	0	0	696	0	0	YciO family				
237	1296614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Aldehyde dehydrogenase in hypothetical Actinobacterial gene cluster				
238	473615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NADH dehydrogenase (EC 1.6.99.3)				
239	261493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L-lactate permease				
240	1420806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative TEGT family carrier/transport protein				
241	1525210	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	Na(+)-translocating NADH-quinone reductase subunit A (EC 1.6.5.-)				
242	1059594_Firmicutes_FR880358.1|CDA64906.1	116	73	24	425	228	0	0	0	0	0	0	355	748	0	255	132	0	0	0	0	Glycosyl transferase, group 1				
243	831260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ABC-type Fe3+-siderophore transport system, periplasmic iron-binding component				
244	23584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nudix dNTPase DR0149 (EC 3.6.1.-)				
245	2066499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TonB-dependent siderophore receptor				
246	1760548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Adenosine deaminase (EC 3.5.4.4)				
247	10344	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrite transporter from formate/nitrite family				
248	1352320	0	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Hypothetical protein, phi-ETA orf55 homolog [SA bacteriophages 11, Mu50B]				
249	1252184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Holin associated hypothetical protein				
250	9583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TesB-like acyl-CoA thioesterase 1				
251	787500	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Putative n-hydroxybenzoate hydroxylase				
252	1264196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	ATP synthase gamma chain (EC 3.6.3.14)				
253	1015152	0	2	0	0	0	0	1	2	9	0	0	0	2	0	189	119	0	13421	0	2	Galactokinase (EC 2.7.1.6)				
254	70704_Alistipes_AENZ01000065.1|EFR56920.1	15	0	0	5	5	1	7	1	0	412	1	0	0	0	0	2	0	0	0	0	Methylmalonyl-CoA decarboxylase, beta chain (EC 4.1.1.41)				
255	877883	0	0	2	0	44	0	23	0	0	0	0	1	2	4	0	1	8	0	0	0	Membrane bound hydrogenase, 4Fe-4S cluster-binding subunit				
256	427064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative 3-oxoacyl-[acyl-carrier-protein] synthase III in AHQ biosynthetic operon, related to PqsB				
257	606584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional regulator PchR				
258	2244583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L-xylulose/3-keto-L-gulonate kinase (EC 2.7.1.-)				
259	1371666_Parabacteroides_GG774997.1|EFK61788.1	23	0	0	7	5	2	0	22	0	1	10	1	0	4	5	3	0	0	0	0	Oxaloacetate decarboxylase beta chain (EC 4.1.1.3)				
260	1475807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phosphate starvation-inducible protein PhoH, predicted ATPase				
261	1142703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5-methylthioadenosine nucleosidase (EC 3.2.2.16)				
262	190	16278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase			
263	191	608574	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	Heme ABC type transporter HtsABC, permease protein HtsB			
264	192	1995459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcal pyrogenic exotoxin C (SpeC)			
265	193	1822714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted erythritol ABC transporter 2, hypothetical lipoprotein			
266	194	1518678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Endo-alpha-mannosidase			
267	195	704580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	Gamma-glutamyltranspeptidase PgsD/CapD (EC 2.3.2.2), catalyses PGA anchorage to peptidoglycan			
268	196	1033642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acetylornithine aminotransferase 2 (EC 2.6.1.11)			
269	197	1176866_Lachnospiraceae_GL622427.1|EFV15334.1	4	18	6	24	11	3	191	1	35	37	39	10	158	42	1	8	14	0	51	90	Pyruvate:ferredoxin oxidoreductase, delta subunit (EC 1.2.7.1)			
270	198	1580787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Flagellin protein FlaC			
271	199	831561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Flagellar protein FlbB			
272	200	2205776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Alanine racemase, biosynthetic (EC 5.1.1.1)			
273	201	1620683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ribonuclease E inhibitor RraA			
274	202	1305944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Copper-containing nitrite reductase (EC 1.7.2.1)			
275	203	957294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lysophospholipase L2 (EC 3.1.1.5)			
276	204	1351001	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Uncharacterized protein YeaG			
277	205	293326_Bacteroides_DS362241.1|EDO54942.1	413	947	117	623	33	121	31	252	45	141	64	66	70	9	768	44	4	40	10	0	Alpha-amylase (Neopullulanase) SusA (EC 3.2.1.135)			
278	206	1464016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)			
279	207	455538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Homogentisate 1,2-dioxygenase (EC 1.13.11.5)			
280	208	955698	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	Phage exonuclease			
281	209	1023495_Eubacterium_DS264282.1|EDM51851.1	70	0	37	0	129	4	0	40	0	68	22	18	36	0	19	0	110	0	1	0	Lipoteichoic acid primase LtaP			
282	210	1760224	0	1	3	0	11	11	1	0	2	0	228	0	45	1737	0	1	4	525	0	2328	Rhamnulokinase (EC 2.7.1.5)			
283	211	1576224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases			
284	212	1870786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Gamma-glutamyl-putrescine synthetase (EC 6.3.1.11)			
285	213	1830564	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mannonate dehydratase (EC 4.2.1.8)			
286	214	1843583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Penicillin-binding protein AmpH			
287	215	1578205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PQS biosynthesis protein PqsC, similar to 3-oxoacyl-[acyl-carrier-protein] synthase III			
288	216	1030237	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)			
289	217	183627	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Glucose-6-phosphate isomerase, archaeal (EC 5.3.1.9)			
290	218	2249700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Exodeoxyribonuclease V alpha chain (EC 3.1.11.5)			
291	219	963423	0	0	2	1	1	2	0	0	0	0	87	0	0	656	0	1	0	153	21	0	Probable 3-phenylpropionic acid transporter			
292	220	418551	0	0	0	8	3	1	0	1	7	0	601	0	22	1485	0	0	96	157	36	836	Poly-gamma-glutamate synthase subunit PgsA/CapA (EC 6.3.2.-)			
293	221	2182592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Periplasmic hemin-binding protein			
294	222	750991	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	17	Beta-lactamase			
295	223	1547566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phytochelatin synthase (EC 2.3.2.15), bacterial type			
296	224	1827120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Biotin synthase (EC 2.8.1.6)			
297	225	945611	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)			
298	226	1433575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Uncharacterized protein ImpA			
299	227	1574841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional regulator MexT			
300	228	2129512_Subdoligranulum_GG704769.1|EFB75484.1	226	95	65	64	38	153	226	197	110	66	2	218	219	1	15	60	6	227	80	1	Phosphoglycerate kinase (EC 2.7.2.3)			
301	229	1281456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)			
302	230	1457241	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hypothetical nudix hydrolase YeaB			
303	231	1286649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acyl-CoA dehydrogenase IgrB			
304	232	862491	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	7	0	0	7,8 dihydropteroate synthase (methanopterin)			
305	233	442342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sigma-70 region 2:Sigma-70 region 4			
306	234	130201_Bacteroides_JH114346.1|EEO52168.1	21	95	3	104	1	33	53	7	12	157	8	13	0	65	23	2	0	3	0	0	Transcriptional regulator of fucose utilization, GntR family			
307	235	800154	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3,7-dideoxy-D-threo-hepto-2, 6-diulosonate synthase (EC 4.2.3.-)			
308	236	45424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Signal transduction protein CetB, mediates an energy taxis response			
309	237	1779419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Von Willebrand factor type A domain protein, associated with Flp pilus assembly			
310	238	189264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcription initiation factor IID 145 kDa subunit			
311	239	56330	0	281	0	1	1102	485	0	36	153	648	12	0	0	0	0	131	0	2	1	66	Sulfatase			
312	240	1642229	0	11	0	0	8	0	33	1	228	0	0	0	0	0	0	0	0	0	0	0	Dipicolinate synthase subunit A (EC 4.2.1.52)			
313	241	893066	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	Phosphonate ABC transporter ATP-binding protein (TC 3.A.1.9.1)			
314	242	669983_Clostridium_KB851153.1|ENZ39028.1	2	0	0	2	0	6	0	0	0	0	3	0	0	1	0	0	4	84	1	26	Predicted D-glucuronide-specific TRAP transporter, large transmembrane component			
315	243	415748_Blautia_FR900828.1|CDE65137.1	2	18	73	21	17	57	61	35	29	29	8	18	87	0	7	12	18	68	4	57	LSU ribosomal protein L28p			
316	244	27386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIG005933: hypothetical protein			
317	245	888793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Circadian oscillation regulator KaiB			
318	246	1962525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cyanobacteria-specific RpoD-like sigma factor, type-13			
319	247	194008_Bacteroides_HF991245.1|CCY55035.1	1	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N-Acetyltransferase PseH involved in the biosynthesis of pseudaminic acid			
320	248	1352603_Parabacteroides_DS264518.1|EDN87620.1	151	22	7	32	0	0	0	33	2	40	0	60	8	0	14	7	0	0	2	0	Orotidine 5-phosphate decarboxylase (EC 4.1.1.23)			
321	217850_Bacteroides_ADMO01000046.1|EFF53297.1	5	18	0	32	0	38	11	12	4	51	2	9	5	153	194	5	2	6	0	0	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)				
322	1723300_Ruminococcus_HF545616.1|CCO05685.1	5	116	7	79	0	0	0	69	0	0	0	61	64	0	153	0	0	1	0	0	Chorismate mutase (EC 5.4.99.5)				
323	1602247	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Putative sensory histidine kinase YfhA				
324	1059877_Firmicutes_FR880500.1|CDA63719.1	99	74	41	0	146	0	432	0	175	391	0	303	585	0	205	1	0	1	0	0	Hyaluronoglucosaminidase (EC 3.2.1.35)				
325	1024373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	ATP-dependent DNA helicase UvrD/PcrA/Rep, epsilon proteobacterial type 2				
326	1509113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	Conjugative transposon protein TraI				
327	1628043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8-amino-7-oxononanoate synthase (EC 2.3.1.47)				
328	1018965_Eubacterium_CP001107.1|ACR73896.1	1581	853	1276	716	712	2976	1957	877	838	1961	183	599	1072	135	634	659	516	6207	1023	271	Two-component sensor kinase SA14-24				
329	536185_Clostridiales_BAIC02000185.1_Clostridiales_bacterium_VE202-15_DNA,_contig:_VE202-15_contig00185,_whole_genome_shotgun_sequence|orf00011	2	14	3	2	2	1	0	1	3	3	8	1	0	6	1	2	0	0	2	5	2-methylcitrate dehydratase (EC 4.2.1.79)				
330	1875729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DNA-binding protein HU-alpha				
331	409398_Blautia_KE993397.1|ERI96563.1	537	203	780	75	314	870	1551	260	838	1447	3123	268	1749	1	99	263	147	5465	555	676	Various polyols ABC transporter, periplasmic substrate-binding protein				
332	1909426	0	0	0	0	0	29	0	0	0	0	11	0	0	10	0	0	0	3	0	0	4-phosphopantetheinyl transferase (EC 2.7.8.-) [enterobactin] siderophore				
333	249	1831648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative ABC transporter of substrate X, ATP-binding subunit			
334	250	2185792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phage EaE protein			
335	251	763064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9)			
336	252	375413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UDP-N-acetylmuramoylalanyl-D-glutamate--L-ornithine ligase			
337	253	1097885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Conjugative transfer protein TrbE			
338	254	2051428	0	0	11	48	0	10	9	1	0	12	0	1	0	5	23	0	0	11	5	3	N-carbamoylsarcosine amidase (EC 3.5.1.59)			
339	255	1359122_Parabacteroides_JH976496.1|EKN21053.1	66	6	0	31	11	0	2	63	55	0	0	0	42	0	7	17	1	285	0	0	Putative DNA-binding protein in cluster with Type I restriction-modification system			
340	256	1192860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-allulose-6-phosphate 3-epimerase (EC 5.1.3.-), row_id 846			
341	257	223836_Bacteroides_JH114372.1|EET15320.2	13	27	0	1	3	5	10	9	19	225	20	17	12	1	65	3	1	17	2	0	Transcriptional repressor, BlaI/MecI family			
342	258	1190292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3-oxoacyl-[acyl-carrier protein] reductase paralog (EC 1.1.1.100) in cluster with unspecified monosaccharide transporter			
343	259	906775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IncF plasmid conjugative transfer pilin protein TraA			
344	260	1608047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)			
345	261	1344382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Threonine dehydratase biosynthetic (EC 4.3.1.19)			
346	262	1122323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative lipoprotein, similar to CjrA of Escherichia coli O164			
347	263	332184_Bifidobacterium_AP012325.1|BAR01283.1	5	0	2	0	0	1	0	13	0	309	0	0	0	0	0	3	0	1	6	25	SSU ribosomal protein S3p (S3e)			
348	264	1618365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative Zn-dependent oxidoreductase PA5234			
349	265	911289	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	0	6	0	1	Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)			
350	266	2111081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transmembrane histidine kinase CsrS			
351	267	868127	0	4	0	6	0	0	0	45	27	48	0	0	56	0	0	1	0	0	35	0	Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)			
352	268	833613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)			
353	269	1641015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	putative uricase			
354	270	828234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IncQ plasmid conjugative transfer protein TraB			
355	271	1906020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Biotin sulfoxide reductase (EC 1.-.-.-)			
356	272	2175345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), ATP-binding protein FhuC			
357	273	1158494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted rhamnogalacturonide-specific TRAP-type transporter, small transmembrane component RhiB			
