refseq	HLD_85_R1	HLD_80_R1	HLD_72_2_R1	HLD_47_R1	HLD_28_R1	HLD_23_R1	HLD_112_R1	HLD_111_2_R1	HLD_102_R1	HLD_100_R1	CL_177_R1	CL_173_2_R1	CL_169_BL_R1	CL_166_BL_R2_R1	CL_165_R1	CL_160_R1	CL_144_2_R1	CL_141_BL_R2_R1	CL_139_BL_2_R1	CL_119_R1	subsys4	subsys1	subsys2	subsys3
525959_Clostridiales_BAHU02000017.1_Clostridiales_bacterium_VE202-07_DNA,_contig:_VE202-07_contig00017,_whole_genome_shotgun_sequence|orf00041	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	9	3	36	TRAP-type transport system, periplasmic component, predicted N-acetylneuraminate-binding protein	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Sialic_Acid_Metabolism
762722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2 (as in PMID19099556)	Regulation and Cell signaling	NA	Cell_envelope-associated_LytR-CpsA-Psr_transcriptional_attenuators
2173291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Kynurenine 3-monooxygenase (EC 1.14.13.9)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_catabolism
946288	0	0	0	0	0	12	0	0	0	0	20	0	0	21	0	0	0	4	1	0	Hypothetical zinc-type alcohol dehydrogenase-like protein YphC	Carbohydrates	NA	Unknown_sugar_utilization_(cluster_yphABCDEFG)
896509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L-ribulose-5-phosphate 4-epimerase UlaF (EC 5.1.3.4) (L-ascorbate utilization protein F)	Carbohydrates	Monosaccharides	L-ascorbate_utilization_(and_related_gene_clusters)
465407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-galactarate dehydratase (EC 4.2.1.42)	Carbohydrates	Monosaccharides	D-galactarate,_D-glucarate_and_D-glycerate_catabolism
1840259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII
449212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glycolate dehydrogenase (EC 1.1.99.14), iron-sulfur subunit GlcF	Carbohydrates	Central carbohydrate metabolism	Glycolate,_glyoxylate_interconversions
1279416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) [bacillibactin] siderophore	Iron acquisition and metabolism	Siderophores	Bacillibactin_Siderophore
914539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Propionate catabolism operon regulatory protein PrpR	Carbohydrates	Organic acids	Methylcitrate_cycle
1300902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)	Amino Acids and Derivatives	Branched-chain amino acids	Leucine_Degradation_and_HMG-CoA_Metabolism
1982289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Periplasmic aromatic aldehyde oxidoreductase, molybdenum binding subunit YagR	Cofactors, Vitamins, Prosthetic Groups, Pigments	NA	Molybdopterin_cytosine_dinucleotide
953553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Shiga-like toxin II subunit A precursor (EC 3.2.2.22)	Clustering-based subsystems	Shiga toxin cluster	CBSS-194948.1.peg.143
885137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Alkylhydroperoxidase protein D	Sulfur Metabolism	NA	Thioredoxin-disulfide_reductase
1404731	0	1	0	5	0	0	0	0	2	0	0	0	0	79	0	0	0	298	17	0	Radical SAM family enzyme, similar to coproporphyrinogen III oxidase, oxygen-independent, clustered with nucleoside-triphosphatase RdgB	Stress Response	Heat shock	Heat_shock_dnaK_gene_cluster_extended
1088159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Dimeric dUTPase (EC 3.6.1.23)	Nucleosides and Nucleotides	Detoxification	Housecleaning_nucleoside_triphosphate_pyrophosphatases
888722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IgG-binding protein SBI	Virulence, Disease and Defense	Toxins and superantigens	Staphylococcus_Two-component_and_Pore-forming_Cytolysins
1283106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Isovaleryl-CoA dehydrogenase (EC 1.3.99.10)	Amino Acids and Derivatives	Branched-chain amino acids	Leucine_Degradation_and_HMG-CoA_Metabolism
958245	0	1	0	0	0	0	1	0	0	0	8	0	0	21	0	0	0	0	1	1	Curli production assembly/transport component CsgE	Membrane Transport	Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP)	Curli_production
436544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glutathione S-transferase, unnamed subgroup 2 (EC 2.5.1.18)	Stress Response	Oxidative stress	Glutathione:_Non-redox_reactions
946587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3-demethylubiquinone-9 3-methyltransferase (EC 2.1.1.64)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone_Biosynthesis
1836494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptothricin acetyltransferase, Streptomyces lavendulae type	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Streptothricin_resistance
522549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nickel transporter UreH	Membrane Transport	NA	Transport_of_Nickel_and_Cobalt
1897115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Blue copper oxidase CueO precursor	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Copper_homeostasis
1783475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mannitol operon activator, BglG family	Carbohydrates	Sugar alcohols	Mannitol_Utilization
1875930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putrescine importer	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Putrescine_utilization_pathways
782832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (EC 4.2.99.20)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Menaquinone_and_Phylloquinone_Biosynthesis
1543752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arginine/ornithine ABC transporter, permease protein AotQ	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine_and_Ornithine_Degradation
1289482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Enoyl coenzyme A hydratase IgrE	Fatty Acids, Lipids, and Isoprenoids	NA	Cholesterol_catabolic_operon_in_Mycobacteria
582576	0	0	0	0	0	0	1	0	0	0	351	0	0	211	0	0	6	11	1	322	Possible alpha-xyloside ABC transporter, permease component	Carbohydrates	Monosaccharides	Xylose_utilization
986716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RNA polymerase sporulation specific sigma factor SigF	RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors
2146410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Respiratory nitrate reductase gamma chain (EC 1.7.99.4)	Nitrogen Metabolism	NA	Nitrate_and_nitrite_ammonification
524901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phage-encoded chromosome degrading nuclease YokF	Miscellaneous	NA	ZZ_gjo_need_homes
885952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tRNA dihydrouridine synthase A (EC 1.-.-.-)	RNA Metabolism	RNA processing and modification	tRNA_modification_Bacteria
2200854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phenazine-specific methyltransferase PhzM	Secondary Metabolism	Bacterial cytostatics, differentiation factors and antibiotics	Phenazine_biosynthesis
1577155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	benABC operon transcriptional activator BenR	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	Benzoate_degradation
922249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NAD-dependent formate dehydrogenase beta subunit	Respiration	NA	Formate_hydrogenase
986959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Carboxysome protein CcmM	Carbohydrates	CO2 fixation	CO2_uptake,_carboxysome
1824234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-Oxobutyrate oxidase, putative	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Degradation
1933786	0	2	0	0	0	18	0	1	0	0	175	0	0	127	0	0	0	16	2	2	Predicted L-serine dehydratase (EC 4.3.1.17) TdcG	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Threonine_anaerobic_catabolism_gene_cluster
308391_Bacteroides_ADKO01000069.1|EFG17845.1	227	11	0	2	12	2	42	417	185	2242	97	19	494	1	85	2	1	12	26	3	Alpha-glucosidase, family 31 of glycosyl hydrolases, COG1501	Carbohydrates	Polysaccharides	Glycogen_metabolism
1856912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Positive transcription regulator EvgA	Regulation and Cell signaling	NA	Orphan_regulatory_proteins
620248	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	Butyrate kinase (EC 2.7.2.7)	Carbohydrates	Fermentation	Acetyl-CoA_fermentation_to_Butyrate
1407748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MSHA biogenesis protein MshE	Membrane Transport	Protein and nucleoprotein secretion system, Type IV	Mannose-sensitive_hemagglutinin_type_4_pilus
1587506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ATP-dependent DNA helicase UvrD/PcrA/Rep family, Francisella type	DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases
1799666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-keto-3-deoxy-L-fuconate dehydrogenase	Carbohydrates	Monosaccharides	L-fucose_utilization_temp
64654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asp-X dipeptidase	Protein Metabolism	Protein degradation	Protein_degradation
1148031_Intestinimonas_JPJD01000036.1_Intestinimonas_butyriciproducens_strain_ER1_contig_36,_whole_genome_shotgun_sequence|orf00011	3	4	2	0	1	3	3	1	6	0	42	0	8	4	1	0	1	17	0	0	Butyrate-acetoacetate CoA-transferase subunit A (EC 2.8.3.9)	Carbohydrates	Fermentation	Acetyl-CoA_fermentation_to_Butyrate
1698240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ABC transporter permease protein YvcS	Virulence, Disease and Defense	Bacteriocins, ribosomally synthesized antibacterial peptides	Bacitracin_Stress_Response
373098_Bifidobacterium_GG666850.1|EEI80572.1	1	0	5	0	17	0	0	6	0	79	3	2	0	0	0	11	0	0	3	22	6 kDa early secretory antigenic target ESAT-6 (EsxA)	Membrane Transport	Protein translocation across cytoplasmic membrane	ESAT-6_proteins_secretion_system_in_Actinobacteria
2118162	0	1	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	8	0	0	Glycerol dehydratase reactivation factor large subunit	Carbohydrates	Sugar alcohols	Glycerol_fermenation_to_1,3-propanediol
571394_Clostridium_JH376420.1|EHE99819.1	10	0	0	1	0	0	3	1	5	1	9	3	0	0	1	1	1	0	1	0	Hydroxybenzoyl-CoA reductase subunit	Metabolism of Aromatic Compounds	NA	Benzoate_transport_and_degradation_cluster
70709_Alistipes_AENZ01000021.1|EFR58406.1	10	0	6	10	2	4	9	0	0	196	9	4	1	0	0	2	0	0	0	0	Thymidine kinase (EC 2.7.1.21)	Nucleosides and Nucleotides	Pyrimidines	pyrimidine_conversions
135037_Bacteroides_BAJA01000073.1_Bacteroides_nordii_WAL_11050_=_JCM_12987_DNA,_contig:_JCM12987.contig00073,_whole_genome_shotgun_sequence|orf00039	183	4	0	0	0	0	0	0	1	0	14	0	0	0	6	0	0	0	0	0	Conjugative transposon protein TraJ	Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative_transposon,_Bacteroidales
831248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative Desferrioxamine E transporter	Iron acquisition and metabolism	Siderophores	Siderophore_Desferrioxamine_E
951385	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Uncharacterized lipoprotein YmcC precursor	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Capsular_Polysaccharides_Biosynthesis_and_Assembly
880150_Eggerthella_GL622579.1|EFV33830.1	1	0	31	10	55	16	106	0	9	9	131	2	23	21	0	0	30	342	13	387	Indoleacetamide hydrolase (EC 3.5.1.-)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation
1876866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Outer membrane stress sensor protease DegQ, serine protease	Stress Response	Periplasmic Stress	Periplasmic_Stress_Response
2079337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lmo0066 homolog within ESAT-6 gene cluster, similarity to ADP-ribosylating toxins	Membrane Transport	Protein translocation across cytoplasmic membrane	ESAT-6_proteins_secretion_system_in_Firmicutes
1776392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIG068086: hypothetical protein	Clustering-based subsystems	Sulfatases and sulfatase modifying factor 1 (and a hypothetical)	Sulfatases_and_sulfatase_modifying_factor_1
1713470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	Cofactors, Vitamins, Prosthetic Groups, Pigments	NAD and NADP	NAD_and_NADP_cofactor_biosynthesis_global
473973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Aldose 1-epimerase family protein YeaD	Carbohydrates	NA	Unknown_carbohydrate_utilization_(_cluster_Ydj_)
940532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S-adenosyl-methyltransferase MraW (EC 2.1.1.-)	Clustering-based subsystems	NA	CBSS-269801.1.peg.1725
1575547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Beta-carotene hydroxylase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Myxoxanthophyll_biosynthesis_in_Cyanobacteria
1678784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mannosyltransferase OCH1 and related enzymes	Cell Wall and Capsule	Gram-Negative cell wall components	Vibrio_Core_Oligosaccharide_Biosynthesis
85378	0	0	0	0	0	0	32	1	4	1	0	0	0	0	0	1	0	0	0	0	Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization
786162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative tricarboxylic transport TctC	Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459
49757_Akkermansia_CP001071.1|ACD05247.1	2	707	0	1	1883	1957	0	98	146	1369	59	3	0	0	0	365	27	5	0	192	N-acetylneuraminate mutarotase	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Sialic_Acid_Metabolism
1426515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Stringent starvation protein B	Stress Response	NA	Carbon_Starvation
446831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COG1565: Uncharacterized conserved protein	Clustering-based subsystems	Three hypotheticals linked to lipoprotein biosynthesis	CBSS-188.1.peg.9880
626760	0	1	0	1	0	0	0	0	0	6	0	0	0	25	0	0	1	2	2	52	[Fe] hydrogenase, HymA subunit, putative	Respiration	Electron donating reactions	Hydrogenases
127551_Bacteroides_BAJA01000003.1_Bacteroides_nordii_WAL_11050_=_JCM_12987_DNA,_contig:_JCM12987.contig00003,_whole_genome_shotgun_sequence|orf00054	2	0	4	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	Chondroitinase (chondroitin lyase)	Carbohydrates	Aminosugars	N-Acetyl-Galactosamine_and_Galactosamine_Utilization
1574353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Holo-[acyl-carrier protein] synthase, alternative (EC 2.7.8.7)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII
1844233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UPF0234 protein YajQ	Miscellaneous	NA	Broadly_distributed_proteins_not_in_subsystems
1722509	0	4	3	3	9	0	12	1	0	7	0	14	4	0	8	0	0	0	24	0	Molybdenum cofactor biosynthesis protein MoaA	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Molybdenum_cofactor_biosynthesis
433794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-galactonate regulator, IclR family	Carbohydrates	Monosaccharides	D-galactonate_catabolism
808078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Heterodisulfide reductase, subunit A	Respiration	Electron accepting reactions	Anaerobic_respiratory_reductases
365478_Bifidobacterium_CP006741.1|AIW44583.1	1	0	0	0	0	0	0	0	0	0	14	0	0	0	7	0	3	0	13	127	Polysaccharide biosynthesis protein CpsM(V)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
1583460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Conjugative transfer protein TrbI	Virulence	Type III, Type IV, Type VI, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer
1131106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrite-sensitive transcriptional repressor NsrR	Stress Response	Oxidative stress	Oxidative_stress
1215972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	Biotin operon repressor	Cofactors, Vitamins, Prosthetic Groups, Pigments	Biotin	Biotin_biosynthesis
1285102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3-OXOACYL-[ACYL-CARRIER-PROTEIN] SYNTHASE III FABH (BETA-KETOACYL-ACP SYNTHASE III) (KAS III)	Cell Wall and Capsule	Cell wall of Mycobacteria	mycolic_acid_synthesis
1768678_Ruminococcus_KI260294.1|ERJ97082.1	2	28	1496	0	0	0	3	771	0	1	13	0	4	0	0	146	0	84	411	1	Pectate lyase precursor (EC 4.2.2.2)	Carbohydrates	Monosaccharides	D-Galacturonate_and_D-Glucuronate_Utilization
1196315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	photosystem I assembly related protein Ycf37	Photosynthesis	Electron transport and photophosphorylation	Photosystem_I
1910751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRISPR-associated protein, CT1975 family	Clustering-based subsystems	CRISPRs and associated hypotheticals	CBSS-216592.1.peg.3534
1141716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-haloalkanoic acid dehalogenase (EC 3.8.1.2)	Clustering-based subsystems	Hypothetical in Lysine biosynthetic cluster	CBSS-323850.3.peg.3269
2193103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ethanolamine two-component response regulator	Carbohydrates	Sugar alcohols	Ethanolamine_utilization
481134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrogenase FeMo-cofactor synthesis FeS core scaffold and assembly protein NifB	Nitrogen Metabolism	NA	Nitrogen_fixation
2136163	0	0	0	0	2	22	0	0	0	0	40	0	0	33	1	0	0	4	1	0	Putative transport protein YdjK, MFS superfamily	Carbohydrates	NA	Unknown_carbohydrate_utilization_(_cluster_Ydj_)
64653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Heavy metal RND efflux outer membrane protein, CzcC family	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance
787388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acetyl-CoA C-acyltransferase (EC 2.3.1.16)	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	Benzoate_catabolism
1587612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Urea carboxylase-related amino acid permease	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Urea_decomposition
946937	0	0	1	0	0	13	0	0	0	0	29	0	0	44	0	0	0	6	0	0	Ribonuclease PH (EC 2.7.7.56)	Stress Response	Heat shock	Heat_shock_dnaK_gene_cluster_extended
947736	0	0	0	0	0	16	0	0	0	0	36	0	0	4	0	0	0	0	0	0	L-xylulose 5-phosphate 3-epimerase (EC 5.1.3.-) homolog	Carbohydrates	Monosaccharides	L-ascorbate_utilization_(and_related_gene_clusters)
2144334	0	0	0	11	0	0	2	5	0	0	0	0	0	0	38	0	0	0	0	0	Cellobiose phosphotransferase system YdjC-like protein	Carbohydrates	Di- and oligosaccharides	Beta-Glucoside_Metabolism
1079420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thioredoxin	Protein Metabolism	Selenoproteins	Glycine_reductase,_sarcosine_reductase_and_betaine_reductase
482264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Rubisco activation protein CbbO	Carbohydrates	CO2 fixation	CO2_uptake,_carboxysome
1464871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	regulator of length of O-antigen component of lipopolysaccharide chains	Cell Wall and Capsule	Gram-Negative cell wall components	KDO2-Lipid_A_biosynthesis
1074375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cation ABC transporter, periplasmic cation-binding protein, PA2407 homolog	Iron acquisition and metabolism	Siderophores	Siderophore_Pyoverdine
1280598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASI
2213719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Methionine aminotransferase, PLP-dependent	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
1771874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Segregation and condensation protein A	Cell Division and Cell Cycle	NA	Two_cell_division_clusters_relating_to_chromosome_partitioning
1327872	0	2	0	0	0	0	0	17	4	0	3	6	0	0	1	0	0	0	0	0	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily M (as in PMID19099556)	Regulation and Cell signaling	NA	Cell_envelope-associated_LytR-CpsA-Psr_transcriptional_attenuators
1580370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PQS biosynthesis protein PqsH, similar to FAD-dependent monooxygenases	Regulation and Cell signaling	NA	Pseudomonas_quinolone_signal_PQS
1111866	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted hydroxymethylpyrimidine transporter CytX	Cofactors, Vitamins, Prosthetic Groups, Pigments	NA	Thiamin_biosynthesis
660929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Adenylylsulfate reductase beta-subunit (EC 1.8.99.2)	Respiration	Electron accepting reactions	Anaerobic_respiratory_reductases
725889	0	0	0	0	0	0	1	0	0	1	0	0	0	0	8	162	0	0	0	0	dehydrogenase clustered with L-fuconate utilization genes	Carbohydrates	Monosaccharides	L-fucose_utilization_temp
1252659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Spore germination protein GerYB	Dormancy and Sporulation	NA	Spore_germination
1278629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Histidinol-phosphatase [alternative form] (EC 3.1.3.15)	Amino Acids and Derivatives	Histidine Metabolism	Histidine_Biosynthesis
69194	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	45	0	578	0	0	4'-phosphopantetheinyl transferase (EC 2.7.8.-) in polymyxin biosynthetic cluster	Virulence	Resistance to antibiotics and toxic compounds	Polymyxin_Synthetase_Gene_Cluster_in_Bacillus
1467653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIG033155: Hypothetical protein	Clustering-based subsystems	NA	CBSS-291331.3.peg.3674
167105	0	0	0	0	4	0	0	0	0	0	0	13	39	0	0	0	0	696	0	0	YciO family	RNA Metabolism	RNA processing and modification	YrdC-YciO
1296614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Aldehyde dehydrogenase in hypothetical Actinobacterial gene cluster	Clustering-based subsystems	Catabolism of an unknown compound	CBSS-262316.1.peg.2929
473615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NADH dehydrogenase (EC 1.6.99.3)	Carbohydrates	CO2 fixation	Carboxysome
261493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L-lactate permease	Carbohydrates	Organic acids	Lactate_utilization
1420806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative TEGT family carrier/transport protein	Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852
1525210	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	Na(+)-translocating NADH-quinone reductase subunit A (EC 1.6.5.-)	Respiration	Electron donating reactions	Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes
1059594_Firmicutes_FR880358.1|CDA64906.1	116	73	24	425	228	0	0	0	0	0	0	355	748	0	255	132	0	0	0	0	Glycosyl transferase, group 1	Clustering-based subsystems	Biosynthesis of galactoglycans and related lipopolysacharides	CBSS-258594.1.peg.3339
831260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ABC-type Fe3+-siderophore transport system, periplasmic iron-binding component	Iron acquisition and metabolism	Siderophores	Siderophore_assembly_kit
23584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nudix dNTPase DR0149 (EC 3.6.1.-)	Nucleosides and Nucleotides	Detoxification	Nudix_proteins_(nucleoside_triphosphate_hydrolases)
2066499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TonB-dependent siderophore receptor	Iron acquisition and metabolism	Siderophores	Siderophore_assembly_kit
10344	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrite transporter from formate/nitrite family	Nitrogen Metabolism	NA	Nitrate_and_nitrite_ammonification
